symbol,longName,quoteType,currency,search_country,marketCap,Market_Cap,name
030210.KS,"Daol Investment & Securities Co., Ltd.",EQUITY,KRW,korea,"{'raw': 280592678912, 'fmt': '280.593B', 'longFmt': '280,592,678,912'}",210191237,daol
238090.KQ,"NDFOS Co., Ltd.",EQUITY,KRW,korea,"{'raw': 278594486272, 'fmt': '278.594B', 'longFmt': '278,594,486,272'}",208694397,ndfos
226320.KS,"It'S Hanbul Co., Ltd.",EQUITY,KRW,korea,"{'raw': 278343843840, 'fmt': '278.344B', 'longFmt': '278,343,843,840'}",208506641,hanbul
084010.KS,"Daehan Steel Co., Ltd.",EQUITY,KRW,korea,"{'raw': 277576646656, 'fmt': '277.577B', 'longFmt': '277,576,646,656'}",207931936,daehan
001780.KS,"Aluko Co., Ltd.",EQUITY,KRW,korea,"{'raw': 276556906496, 'fmt': '276.557B', 'longFmt': '276,556,906,496'}",207168051,aluko
088800.KQ,Ace Technologies Corp.,EQUITY,KRW,korea,"{'raw': 276100939776, 'fmt': '276.101B', 'longFmt': '276,100,939,776'}",206826488,"ace,technologies"
001200.KS,"Eugene Investment & Securities Co.,Ltd.",EQUITY,KRW,korea,"{'raw': 275417759744, 'fmt': '275.418B', 'longFmt': '275,417,759,744'}",206314719,"eugene,investment"
080420.KQ,"Moda-InnoChips Co., Ltd.",EQUITY,KRW,korea,"{'raw': 275410944000, 'fmt': '275.411B', 'longFmt': '275,410,944,000'}",206309613,moda-innochips
017940.KS,E1 Corporation,EQUITY,KRW,korea,"{'raw': 274633129984, 'fmt': '274.633B', 'longFmt': '274,633,129,984'}",205726955,e1
042600.KQ,"Seronics Co., Ltd.",EQUITY,KRW,korea,"{'raw': 273987846144, 'fmt': '273.988B', 'longFmt': '273,987,846,144'}",205243575,seronics
089010.KQ,"CHEMTRONICS.CO.,Ltd.",EQUITY,KRW,korea,"{'raw': 272223272960, 'fmt': '272.223B', 'longFmt': '272,223,272,960'}",203921737,chemtronicscoltd
105840.KS,Woojin Inc.,EQUITY,KRW,korea,"{'raw': 271502491648, 'fmt': '271.502B', 'longFmt': '271,502,491,648'}",203381802,woojin
084680.KS,"E-World Co.,Ltd.",EQUITY,KRW,korea,"{'raw': 270876753920, 'fmt': '270.877B', 'longFmt': '270,876,753,920'}",202913064,e-world
108490.KQ,"Robotis Co,.Ltd",EQUITY,KRW,korea,"{'raw': 270586544128, 'fmt': '270.587B', 'longFmt': '270,586,544,128'}",202695668,robotis
079370.KQ,"Zeus Co.,Ltd.",EQUITY,KRW,korea,"{'raw': 269841006592, 'fmt': '269.841B', 'longFmt': '269,841,006,592'}",202137188,"zeus,coltd"
104700.KS,KISCO Corp.,EQUITY,KRW,korea,"{'raw': 269053788160, 'fmt': '269.054B', 'longFmt': '269,053,788,160'}",201547485,kisco
178320.KQ,"Seojin System Co.,Ltd",EQUITY,KRW,korea,"{'raw': 268795396096, 'fmt': '268.795B', 'longFmt': '268,795,396,096'}",201353924,seojin
036810.KQ,Fine Semitech Corp.,EQUITY,KRW,korea,"{'raw': 268111822848, 'fmt': '268.112B', 'longFmt': '268,111,822,848'}",200841861,semitech
059090.KQ,MiCo Ltd.,EQUITY,KRW,korea,"{'raw': 266341285888, 'fmt': '266.341B', 'longFmt': '266,341,285,888'}",199515556,"mico,ltd"
136490.KS,"Sunjin Co.,Ltd.",EQUITY,KRW,korea,"{'raw': 265138077696, 'fmt': '265.138B', 'longFmt': '265,138,077,696'}",198614236,sunjin
043610.KQ,Genie Music Corporation,EQUITY,KRW,korea,"{'raw': 265006219264, 'fmt': '265.006B', 'longFmt': '265,006,219,264'}",198515462,"genie,music"
206400.KQ,"Benoholdings, Inc.",EQUITY,KRW,korea,"{'raw': 264421310464, 'fmt': '264.421B', 'longFmt': '264,421,310,464'}",198077308,benoholdings
003925.KS,"Namyang Dairy Products Co., Ltd",EQUITY,KRW,korea,"{'raw': 264163557376, 'fmt': '264.164B', 'longFmt': '264,163,557,376'}",197884226,namyang
084990.KQ,"Helixmith Co., Ltd",EQUITY,KRW,korea,"{'raw': 264076771328, 'fmt': '264.077B', 'longFmt': '264,076,771,328'}",197819215,helixmith
136480.KQ,"HARIM Co., Ltd.",EQUITY,KRW,korea,"{'raw': 263446085632, 'fmt': '263.446B', 'longFmt': '263,446,085,632'}",197346770,"harim,co"
008350.KS,"Namsun Aluminum Co., Ltd.",EQUITY,KRW,korea,"{'raw': 263387627520, 'fmt': '263.388B', 'longFmt': '263,387,627,520'}",197302979,namsun
016580.KS,"Whan In Pharm Co.,Ltd.",EQUITY,KRW,korea,"{'raw': 262594117632, 'fmt': '262.594B', 'longFmt': '262,594,117,632'}",196708563,"whan,in"
045390.KQ,"DAEA TI Co., Ltd.",EQUITY,KRW,korea,"{'raw': 262366625792, 'fmt': '262.367B', 'longFmt': '262,366,625,792'}",196538149,daea
265520.KQ,Advanced Process Systems Corporation,EQUITY,KRW,korea,"{'raw': 262250692608, 'fmt': '262.251B', 'longFmt': '262,250,692,608'}",196451304,"advanced,process"
106520.KQ,"Digital Optics Co., Ltd.",EQUITY,KRW,korea,"{'raw': 261812715520, 'fmt': '261.813B', 'longFmt': '261,812,715,520'}",196123216,"digital,optics"
045100.KQ,"Hanyang ENG Co., Ltd.",EQUITY,KRW,korea,"{'raw': 261529174016, 'fmt': '261.529B', 'longFmt': '261,529,174,016'}",195910816,"hanyang,eng"
060280.KQ,Curexo Inc.,EQUITY,KRW,korea,"{'raw': 261521227776, 'fmt': '261.521B', 'longFmt': '261,521,227,776'}",195904864,curexo
018000.KQ,"Unison Co., Ltd.",EQUITY,KRW,korea,"{'raw': 260677664768, 'fmt': '260.678B', 'longFmt': '260,677,664,768'}",195272953,"unison,co"
000490.KS,Daedong Corporation,EQUITY,KRW,korea,"{'raw': 258515140608, 'fmt': '258.515B', 'longFmt': '258,515,140,608'}",193653012,daedong
044490.KQ,"Taewoong Co.,Ltd",EQUITY,KRW,korea,"{'raw': 257095090176, 'fmt': '257.095B', 'longFmt': '257,095,090,176'}",192589256,taewoong
004980.KS,"Sungshin Cement Co., Ltd",EQUITY,KRW,korea,"{'raw': 256825819136, 'fmt': '256.826B', 'longFmt': '256,825,819,136'}",192387545,sungshin
230360.KQ,"Echomarketing Co.,Ltd.",EQUITY,KRW,korea,"{'raw': 256752566272, 'fmt': '256.753B', 'longFmt': '256,752,566,272'}",192332672,echomarketing
206640.KQ,Boditech Med Inc.,EQUITY,KRW,korea,"{'raw': 256239550464, 'fmt': '256.24B', 'longFmt': '256,239,550,464'}",191948373,boditech
099320.KQ,"Satrec Initiative Co., Ltd.",EQUITY,KRW,korea,"{'raw': 256214269952, 'fmt': '256.214B', 'longFmt': '256,214,269,952'}",191929435,satrec
054180.KQ,"MEDICOX Co., Ltd.",EQUITY,KRW,korea,"{'raw': 255123898368, 'fmt': '255.124B', 'longFmt': '255,123,898,368'}",191112641,medicox
094480.KQ,"GalaxiaMoneytree Co.,Ltd",EQUITY,KRW,korea,"{'raw': 255006425088, 'fmt': '255.006B', 'longFmt': '255,006,425,088'}",191024642,galaxiamoneytree
143160.KQ,"Intelligent Digital Integrated Security Co., Ltd.",EQUITY,KRW,korea,"{'raw': 253423943680, 'fmt': '253.424B', 'longFmt': '253,423,943,680'}",189839209,"intelligent,digital"
078070.KQ,Ubiquoss Holdings Inc.,EQUITY,KRW,korea,"{'raw': 253273997312, 'fmt': '253.274B', 'longFmt': '253,273,997,312'}",189726885,ubiquoss
125210.KQ,"Amogreentech Co.,Ltd",EQUITY,KRW,korea,"{'raw': 253160456192, 'fmt': '253.16B', 'longFmt': '253,160,456,192'}",189641832,amogreentech
232140.KQ,YIK Corporation,EQUITY,KRW,korea,"{'raw': 253023911936, 'fmt': '253.024B', 'longFmt': '253,023,911,936'}",189539547,yik
220260.KQ,"Chemtros Co., Ltd.",EQUITY,KRW,korea,"{'raw': 252473556992, 'fmt': '252.474B', 'longFmt': '252,473,556,992'}",189127277,chemtros
035890.KQ,"Seohee Construction Co., Ltd.",EQUITY,KRW,korea,"{'raw': 252092022784, 'fmt': '252.092B', 'longFmt': '252,092,022,784'}",188841471,seohee
044450.KS,KSS Line Ltd.,EQUITY,KRW,korea,"{'raw': 251541913600, 'fmt': '251.542B', 'longFmt': '251,541,913,600'}",188429386,kss
237880.KQ,"CLIO Cosmetics Co.,Ltd",EQUITY,KRW,korea,"{'raw': 251124924416, 'fmt': '251.125B', 'longFmt': '251,124,924,416'}",188117020,"clio,cosmetics"
151910.KQ,"Nanos Co., Ltd.",EQUITY,KRW,korea,"{'raw': 248551915520, 'fmt': '248.552B', 'longFmt': '248,551,915,520'}",186189586,nanos
000480.KS,"Chosun Refractories Co.,Ltd.",EQUITY,KRW,korea,"{'raw': 248320000000, 'fmt': '248.32B', 'longFmt': '248,320,000,000'}",186015859,chosun
035150.KS,"BAIKSAN Co,. Ltd",EQUITY,KRW,korea,"{'raw': 247911006208, 'fmt': '247.911B', 'longFmt': '247,911,006,208'}",185709482,baiksan
131370.KQ,"RSUPPORT Co., Ltd.",EQUITY,KRW,korea,"{'raw': 247343104000, 'fmt': '247.343B', 'longFmt': '247,343,104,000'}",185284068,rsupport
263720.KQ,"D&C Media Co.,Ltd.",EQUITY,KRW,korea,"{'raw': 245642526720, 'fmt': '245.643B', 'longFmt': '245,642,526,720'}",184010170,d&c
033160.KQ,"MK Electron Co., Ltd.",EQUITY,KRW,korea,"{'raw': 246838231040, 'fmt': '246.838B', 'longFmt': '246,838,231,040'}",184905869,"mk,electron"
002785.KS,"ChinHung International, Inc.",EQUITY,KRW,korea,"{'raw': 246610100224, 'fmt': '246.61B', 'longFmt': '246,610,100,224'}",184734977,chinhung
119860.KQ,"Danawa Co., Ltd",EQUITY,KRW,korea,"{'raw': 245806235648, 'fmt': '245.806B', 'longFmt': '245,806,235,648'}",184132804,danawa
093320.KQ,"KINX, Inc.",EQUITY,KRW,korea,"{'raw': 245342027776, 'fmt': '245.342B', 'longFmt': '245,342,027,776'}",183785067,kinx
083650.KQ,"BHI Co., Ltd.",EQUITY,KRW,korea,"{'raw': 244405223424, 'fmt': '244.405B', 'longFmt': '244,405,223,424'}",183083310,bhi
002390.KS,HANDOK Inc.,EQUITY,KRW,korea,"{'raw': 244302118912, 'fmt': '244.302B', 'longFmt': '244,302,118,912'}",183006074,handok
052400.KQ,"Kona I Co.,Ltd.",EQUITY,KRW,korea,"{'raw': 242841403392, 'fmt': '242.841B', 'longFmt': '242,841,403,392'}",181911856,"kona,i"
038290.KQ,"Macrogen, Inc.",EQUITY,KRW,korea,"{'raw': 240511205376, 'fmt': '240.511B', 'longFmt': '240,511,205,376'}",180166311,macrogen
003200.KS,"Ilshin Spinning Co.,Ltd",EQUITY,KRW,korea,"{'raw': 239992487936, 'fmt': '239.992B', 'longFmt': '239,992,487,936'}",179777741,ilshin
196490.KQ,"DA Technology Co.,Ltd.",EQUITY,KRW,korea,"{'raw': 239436906496, 'fmt': '239.437B', 'longFmt': '239,436,906,496'}",179361557,"da,technology"
214870.KQ,"NewGLAB Pharma CO.,LTD",EQUITY,KRW,korea,"{'raw': 239193178112, 'fmt': '239.193B', 'longFmt': '239,193,178,112'}",179178980,newglab
019680.KS,"Daekyo Co., Ltd.",EQUITY,KRW,korea,"{'raw': 239026667520, 'fmt': '239.027B', 'longFmt': '239,026,667,520'}",179054248,daekyo
298690.KS,"Air Busan Co., Ltd.",EQUITY,KRW,korea,"{'raw': 238388756480, 'fmt': '238.389B', 'longFmt': '238,388,756,480'}",178576390,"air,busan"
028100.KS,Dong-Ah Geological Engineering Company Ltd.,EQUITY,KRW,korea,"{'raw': 237572096000, 'fmt': '237.572B', 'longFmt': '237,572,096,000'}",177964632,dong-ah
077500.KS,Uniquest Corporation,EQUITY,KRW,korea,"{'raw': 237282394112, 'fmt': '237.282B', 'longFmt': '237,282,394,112'}",177747617,"uniquest,corporation"
126700.KQ,HyVision System. Inc,EQUITY,KRW,korea,"{'raw': 236887195648, 'fmt': '236.887B', 'longFmt': '236,887,195,648'}",177451575,hyvision
012610.KS,"Kyungin Synthetic Co., Ltd.",EQUITY,KRW,korea,"{'raw': 236531761152, 'fmt': '236.532B', 'longFmt': '236,531,761,152'}",177185320,kyungin
048870.KQ,"Synergy Innovation Co., Ltd.",EQUITY,KRW,korea,"{'raw': 236143017984, 'fmt': '236.143B', 'longFmt': '236,143,017,984'}",176894113,"synergy,innovation"
011280.KS,"Tailim Packaging Co., Ltd.",EQUITY,KRW,korea,"{'raw': 236118130688, 'fmt': '236.118B', 'longFmt': '236,118,130,688'}",176875470,tailim
025000.KS,"KPX Chemical Co.,Ltd.",EQUITY,KRW,korea,"{'raw': 236096667648, 'fmt': '236.097B', 'longFmt': '236,096,667,648'}",176859392,kpx
123420.KQ,SundayToz Corp.,EQUITY,KRW,korea,"{'raw': 234615013376, 'fmt': '234.615B', 'longFmt': '234,615,013,376'}",175749489,sundaytoz
002810.KS,"Samyung Trading Co., Ltd.",EQUITY,KRW,korea,"{'raw': 234453729280, 'fmt': '234.454B', 'longFmt': '234,453,729,280'}",175628672,samyung
095500.KQ,"MNtech Co., Ltd.",EQUITY,KRW,korea,"{'raw': 233796419584, 'fmt': '233.796B', 'longFmt': '233,796,419,584'}",175136283,mntech
039440.KQ,"STI Co., Ltd.",EQUITY,KRW,korea,"{'raw': 233661792256, 'fmt': '233.662B', 'longFmt': '233,661,792,256'}",175035434,"sti,co"
052710.KQ,"Amotech Co., Ltd.",EQUITY,KRW,korea,"{'raw': 232978415616, 'fmt': '232.978B', 'longFmt': '232,978,415,616'}",174523518,amotech
196450.KQ,CoAsia Optics Corp.,EQUITY,KRW,korea,"{'raw': 232605007872, 'fmt': '232.605B', 'longFmt': '232,605,007,872'}",174243799,coasia
096760.KS,JW Holdings Corporation,EQUITY,KRW,korea,"{'raw': 232502411264, 'fmt': '232.502B', 'longFmt': '232,502,411,264'}",174166944,"jw,holdings"
027710.KQ,"FarmStory Co., Ltd.",EQUITY,KRW,korea,"{'raw': 232404893696, 'fmt': '232.405B', 'longFmt': '232,404,893,696'}",174093894,farmstory
200670.KQ,"Humedix Co., Ltd.",EQUITY,KRW,korea,"{'raw': 232012431360, 'fmt': '232.012B', 'longFmt': '232,012,431,360'}",173799902,humedix
123860.KQ,AnaPass Inc.,EQUITY,KRW,korea,"{'raw': 231549452288, 'fmt': '231.549B', 'longFmt': '231,549,452,288'}",173453085,anapass
229640.KS,LS Cable & System Asia Ltd.,EQUITY,KRW,korea,"{'raw': 231543422976, 'fmt': '231.543B', 'longFmt': '231,543,422,976'}",173448569,"ls,cable"
019550.KQ,"SBI Investment KOREA Co., Ltd.",EQUITY,KRW,korea,"{'raw': 230433062912, 'fmt': '230.433B', 'longFmt': '230,433,062,912'}",172616801,sbi
090710.KQ,"Hyulim ROBOT Co.,Ltd.",EQUITY,KRW,korea,"{'raw': 229930582016, 'fmt': '229.931B', 'longFmt': '229,930,582,016'}",172240394,hyulim
149950.KQ,"Avatec Co., Ltd.",EQUITY,KRW,korea,"{'raw': 229430247424, 'fmt': '229.43B', 'longFmt': '229,430,247,424'}",171865595,avatec
192440.KQ,"Spigen Korea Co., Ltd.",EQUITY,KRW,korea,"{'raw': 228832051200, 'fmt': '228.832B', 'longFmt': '228,832,051,200'}",171417487,spigen
225530.KQ,"Bokwang Industry Co., Ltd.",EQUITY,KRW,korea,"{'raw': 227842080768, 'fmt': '227.842B', 'longFmt': '227,842,080,768'}",170675903,bokwang
200880.KS,"Seoyon E-Hwa Co., Ltd.",EQUITY,KRW,korea,"{'raw': 226451062784, 'fmt': '226.451B', 'longFmt': '226,451,062,784'}",169633895,seoyon
204630.KQ,"Studio Santa Claus Entertainment Co., Ltd.",EQUITY,KRW,korea,"{'raw': 226226552832, 'fmt': '226.227B', 'longFmt': '226,226,552,832'}",169465715,"studio,santa"
007160.KS,Sajo Industries Company Limited,EQUITY,KRW,korea,"{'raw': 226182905856, 'fmt': '226.183B', 'longFmt': '226,182,905,856'}",169433020,sajo
036030.KQ,"KT Hitel Corporation., Limited",EQUITY,KRW,korea,"{'raw': 225361657856, 'fmt': '225.362B', 'longFmt': '225,361,657,856'}",168817825,hitel
029460.KS,"KC Co., Ltd.",EQUITY,KRW,korea,"{'raw': 225113325568, 'fmt': '225.113B', 'longFmt': '225,113,325,568'}",168631800,"kc,co"
089600.KQ,"Nasmedia Co., Ltd.",EQUITY,KRW,korea,"{'raw': 224995540992, 'fmt': '224.996B', 'longFmt': '224,995,540,992'}",168543568,nasmedia
002030.KS,"Asia Holdings Co., Ltd.",EQUITY,KRW,korea,"{'raw': 224934494208, 'fmt': '224.934B', 'longFmt': '224,934,494,208'}",168497838,"asia,holdings"
012700.KQ,"The LEADCORP, Inc.",EQUITY,KRW,korea,"{'raw': 224568983552, 'fmt': '224.569B', 'longFmt': '224,568,983,552'}",168224035,leadcorp
000680.KS,LS Networks Corporation Limited,EQUITY,KRW,korea,"{'raw': 224490569728, 'fmt': '224.491B', 'longFmt': '224,490,569,728'}",168165295,"ls,networks"
067280.KQ,Multicampus Corporation,EQUITY,KRW,korea,"{'raw': 223735939072, 'fmt': '223.736B', 'longFmt': '223,735,939,072'}",167600003,multicampus
194370.KS,JS Corporation,EQUITY,KRW,korea,"{'raw': 222731517952, 'fmt': '222.732B', 'longFmt': '222,731,517,952'}",166847594,"js,corporation"
025320.KQ,Synopex Inc.,EQUITY,KRW,korea,"{'raw': 221675995136, 'fmt': '221.676B', 'longFmt': '221,675,995,136'}",166056905,synopex
091580.KQ,"Sangsin Energy Display Precision Co.,Ltd.",EQUITY,KRW,korea,"{'raw': 220370993152, 'fmt': '220.371B', 'longFmt': '220,370,993,152'}",165079331,sangsin
017890.KQ,"Korea Alcohol Industrial Co., Ltd.",EQUITY,KRW,korea,"{'raw': 220212412416, 'fmt': '220.212B', 'longFmt': '220,212,412,416'}",164960539,"korea,alcohol"
006490.KS,"Inscobee., Inc.",EQUITY,KRW,korea,"{'raw': 220149694464, 'fmt': '220.15B', 'longFmt': '220,149,694,464'}",164913557,inscobee
011500.KS,Hannong Chemicals Inc.,EQUITY,KRW,korea,"{'raw': 218704199680, 'fmt': '218.704B', 'longFmt': '218,704,199,680'}",163830740,hannong
160550.KQ,"Next Entertainment World Co., Ltd.",EQUITY,KRW,korea,"{'raw': 218504757248, 'fmt': '218.505B', 'longFmt': '218,504,757,248'}",163681339,"next,entertainment"
047310.KQ,"Powerlogics Co., Ltd.",EQUITY,KRW,korea,"{'raw': 218229145600, 'fmt': '218.229B', 'longFmt': '218,229,145,600'}",163474879,powerlogics
046440.KQ,"KG Mobilians Co., Ltd",EQUITY,KRW,korea,"{'raw': 217629310976, 'fmt': '217.629B', 'longFmt': '217,629,310,976'}",163025544,mobilians
033180.KS,"KH Feelux Co., Ltd.",EQUITY,KRW,korea,"{'raw': 217597952000, 'fmt': '217.598B', 'longFmt': '217,597,952,000'}",163002053,feelux
005680.KS,"Samyoung Electronics Co., Ltd",EQUITY,KRW,korea,"{'raw': 216000004096, 'fmt': '216B', 'longFmt': '216,000,004,096'}",161805035,samyoung
006840.KS,"AK Holdings, Inc.",EQUITY,KRW,korea,"{'raw': 215250747392, 'fmt': '215.251B', 'longFmt': '215,250,747,392'}",161243768,"ak,holdings"
035810.KQ,"EASY HOLDINGS Co., Ltd.",EQUITY,KRW,korea,"{'raw': 214979887104, 'fmt': '214.98B', 'longFmt': '214,979,887,104'}",161040868,"easy,holdings"
036200.KQ,"UNISEM Co., Ltd.",EQUITY,KRW,korea,"{'raw': 214506258432, 'fmt': '214.506B', 'longFmt': '214,506,258,432'}",160686074,unisem
101390.KQ,"IM Co.,Ltd",EQUITY,KRW,korea,"{'raw': 214242377728, 'fmt': '214.242B', 'longFmt': '214,242,377,728'}",160488401,"im,coltd"
067990.KQ,Deutsch Motors Inc.,EQUITY,KRW,korea,"{'raw': 214098984960, 'fmt': '214.099B', 'longFmt': '214,098,984,960'}",160380986,"deutsch,motors"
065500.KQ,Orient Precision Industries Inc,EQUITY,KRW,korea,"{'raw': 212636319744, 'fmt': '212.636B', 'longFmt': '212,636,319,744'}",159285308,"orient,precision"
121800.KQ,"Vidente Co., Ltd.",EQUITY,KRW,korea,"{'raw': 214068477952, 'fmt': '214.068B', 'longFmt': '214,068,477,952'}",160358133,vidente
019210.KQ,"YG-1 Co., Ltd.",EQUITY,KRW,korea,"{'raw': 212324548608, 'fmt': '212.325B', 'longFmt': '212,324,548,608'}",159051761,yg-1
023450.KS,"Dongnam Chemical Co., LTD.",EQUITY,KRW,korea,"{'raw': 211463995392, 'fmt': '211.464B', 'longFmt': '211,463,995,392'}",158407122,dongnam
044340.KQ,Winix Inc.,EQUITY,KRW,korea,"{'raw': 210165006336, 'fmt': '210.165B', 'longFmt': '210,165,006,336'}",157434053,winix
074430.KQ,"Aminologics Co.,Ltd.",EQUITY,KRW,korea,"{'raw': 209752686592, 'fmt': '209.753B', 'longFmt': '209,752,686,592'}",157125185,aminologics
299900.KQ,"Wysiwyg Studios Co., Ltd.",EQUITY,KRW,korea,"{'raw': 208382967808, 'fmt': '208.383B', 'longFmt': '208,382,967,808'}",156099133,"wysiwyg,studios"
115960.KQ,"Yonwoo Co., Ltd",EQUITY,KRW,korea,"{'raw': 208286400512, 'fmt': '208.286B', 'longFmt': '208,286,400,512'}",156026794,yonwoo
092130.KQ,"e-Credible Co., Ltd.",EQUITY,KRW,korea,"{'raw': 207752101888, 'fmt': '207.752B', 'longFmt': '207,752,101,888'}",155626553,e-credible
013580.KS,"Kyeryong Construction Industrial Co., Ltd.",EQUITY,KRW,korea,"{'raw': 207715418112, 'fmt': '207.715B', 'longFmt': '207,715,418,112'}",155599073,kyeryong
215480.KQ,TOEBOX KOREA.Ltd.,EQUITY,KRW,korea,"{'raw': 207253749760, 'fmt': '207.254B', 'longFmt': '207,253,749,760'}",155253238,toebox
002100.KS,Kyung Nong Corporation,EQUITY,KRW,korea,"{'raw': 207229353984, 'fmt': '207.229B', 'longFmt': '207,229,353,984'}",155234964,"kyung,nong"
008040.KS,"Sajodongaone Co.,Ltd",EQUITY,KRW,korea,"{'raw': 205851246592, 'fmt': '205.851B', 'longFmt': '205,851,246,592'}",154202627,sajodongaone
016610.KS,"DB Financial Investment Co., Ltd.",EQUITY,KRW,korea,"{'raw': 205117865984, 'fmt': '205.118B', 'longFmt': '205,117,865,984'}",153653254,"db,financial"
102120.KQ,"ABOV Semiconductor Co., Ltd.",EQUITY,KRW,korea,"{'raw': 205034995712, 'fmt': '205.035B', 'longFmt': '205,034,995,712'}",153591176,abov
053610.KQ,"Protec Co., Ltd.",EQUITY,KRW,korea,"{'raw': 204953862144, 'fmt': '204.954B', 'longFmt': '204,953,862,144'}",153530399,protec
090360.KQ,"Robostar Co.,Ltd.",EQUITY,KRW,korea,"{'raw': 204262506496, 'fmt': '204.263B', 'longFmt': '204,262,506,496'}",153012506,robostar
003960.KS,Sajodaerim Corporation,EQUITY,KRW,korea,"{'raw': 203603312640, 'fmt': '203.603B', 'longFmt': '203,603,312,640'}",152518706,sajodaerim
036890.KQ,"JINSUNG T.E.C., Inc.",EQUITY,KRW,korea,"{'raw': 203125145600, 'fmt': '203.125B', 'longFmt': '203,125,145,600'}",152160512,jinsung
083420.KS,"Green Chemical Co., Ltd.",EQUITY,KRW,korea,"{'raw': 202229481472, 'fmt': '202.229B', 'longFmt': '202,229,481,472'}",151489572,"green,chemical"
122990.KQ,"WiSoL CO.,LTD.",EQUITY,KRW,korea,"{'raw': 201189163008, 'fmt': '201.189B', 'longFmt': '201,189,163,008'}",150710273,wisol
079980.KS,Huvis Corporation,EQUITY,KRW,korea,"{'raw': 201081929728, 'fmt': '201.082B', 'longFmt': '201,081,929,728'}",150629944,huvis
290670.KQ,"Daebo Magnetic Co.,Ltd.",EQUITY,KRW,korea,"{'raw': 200421195776, 'fmt': '200.421B', 'longFmt': '200,421,195,776'}",150134990,daebo
056080.KQ,"Yujin Robot Co., Ltd.",EQUITY,KRW,korea,"{'raw': 200315142144, 'fmt': '200.315B', 'longFmt': '200,315,142,144'}",150055546,yujin
299660.KQ,"Cellid, Co., Ltd.",EQUITY,KRW,korea,"{'raw': 199402930176, 'fmt': '199.403B', 'longFmt': '199,402,930,176'}",149372210,cellid
012340.KQ,"Nuintek Co.,Ltd.",EQUITY,KRW,korea,"{'raw': 199211286528, 'fmt': '199.211B', 'longFmt': '199,211,286,528'}",149228650,nuintek
234080.KS,JW Lifescience Corporation,EQUITY,KRW,korea,"{'raw': 198977110016, 'fmt': '198.977B', 'longFmt': '198,977,110,016'}",149053229,lifescience
201490.KQ,"Me2on Co., Ltd.",EQUITY,KRW,korea,"{'raw': 198174457856, 'fmt': '198.174B', 'longFmt': '198,174,457,856'}",148451965,me2on
011040.KQ,"Kyung Dong Pharmaceutical Co., Ltd.",EQUITY,KRW,korea,"{'raw': 197553717248, 'fmt': '197.554B', 'longFmt': '197,553,717,248'}",147986970,"kyung,dong"
001340.KS,"Paik Kwang Industrial Co., Ltd.",EQUITY,KRW,korea,"{'raw': 197346476032, 'fmt': '197.346B', 'longFmt': '197,346,476,032'}",147831726,"paik,kwang"
060570.KQ,Dreamus Company,EQUITY,KRW,korea,"{'raw': 197049548800, 'fmt': '197.05B', 'longFmt': '197,049,548,800'}",147609298,dreamus
064290.KQ,"INTEKPLUS Co., Ltd.",EQUITY,KRW,korea,"{'raw': 196507254784, 'fmt': '196.507B', 'longFmt': '196,507,254,784'}",147203067,intekplus
083450.KQ,"Global Standard Technology, Limited",EQUITY,KRW,korea,"{'raw': 192634716160, 'fmt': '192.635B', 'longFmt': '192,634,716,160'}",144302159,"global,standard"
023900.KQ,"Pungguk Ethanol Industrial Co., Ltd",EQUITY,KRW,korea,"{'raw': 192149995520, 'fmt': '192.15B', 'longFmt': '192,149,995,520'}",143939056,pungguk
090350.KS,"NOROO PAINT & COATINGS Co., Ltd.",EQUITY,KRW,korea,"{'raw': 192042156032, 'fmt': '192.042B', 'longFmt': '192,042,156,032'}",143858274,noroo
293780.KQ,AptaBio Therapeutics Inc.,EQUITY,KRW,korea,"{'raw': 191517917184, 'fmt': '191.518B', 'longFmt': '191,517,917,184'}",143465568,aptabio
015890.KS,"Taekyung Industry.Co., Ltd.",EQUITY,KRW,korea,"{'raw': 191487541248, 'fmt': '191.488B', 'longFmt': '191,487,541,248'}",143442813,taekyung
009680.KS,Motonic Corporation,EQUITY,KRW,korea,"{'raw': 190519787520, 'fmt': '190.52B', 'longFmt': '190,519,787,520'}",142717871,motonic
101530.KS,"Haitai Confectionery&Foods Co.,ltd.",EQUITY,KRW,korea,"{'raw': 190131912704, 'fmt': '190.132B', 'longFmt': '190,131,912,704'}",142427315,haitai
100250.KS,Chinyang Holdings Corp.,EQUITY,KRW,korea,"{'raw': 189591732224, 'fmt': '189.592B', 'longFmt': '189,591,732,224'}",142022668,chinyang
008700.KS,"Anam Electronics Co.,Ltd.",EQUITY,KRW,korea,"{'raw': 189332783104, 'fmt': '189.333B', 'longFmt': '189,332,783,104'}",141828689,"anam,electronics"
014280.KS,"Kumkang Kind Co., Ltd.",EQUITY,KRW,korea,"{'raw': 189179576320, 'fmt': '189.18B', 'longFmt': '189,179,576,320'}",141713923,kumkang
098460.KQ,Koh Young Technology Inc.,EQUITY,KRW,korea,"{'raw': 188913598464, 'fmt': '188.914B', 'longFmt': '188,913,598,464'}",141514679,"koh,young"
064090.KQ,"FN REPUBLIC Co., Ltd",EQUITY,KRW,korea,"{'raw': 187891630080, 'fmt': '187.892B', 'longFmt': '187,891,630,080'}",140749126,"fn,republic"
131970.KQ,Tesna Inc.,EQUITY,KRW,korea,"{'raw': 187555708928, 'fmt': '187.556B', 'longFmt': '187,555,708,928'}",140497488,tesna
